COX6A1	CYCS
COX6A1	MT-CYB
COX6A1	COX6A2
COX6A1	UQCRHL
COX6A1	COX6B2
COX6A1	UQCRH
COX6A1	UQCR11
COX6A1	COX7A1
COX6A1	UQCRC2
COX6A1	COX7A2L
COX6A1	CYC1
COX6A1	UQCRFS1
COX6A1	UQCR10
COX6A1	COX4I2
COX6A1	UQCRQ
COX6A1	COX7B
COX6A1	UQCRB
COX6A1	COX7A2
COX6A1	COX8A
COX6A1	NDUFA4
COX6A1	COX5B
COX6A1	COX6C
COX6A1	MT-CO2
COX6A1	COX4I1
COX6A1	COX7C
COX6A1	COX6B1
COX6A1	MT-CO3
COX6A1	MT-CO1
COX6A1	COX5A
COX6A2	NDUFB4
COX6A2	UQCRC1
COX6A2	NDUFB7
COX6A2	COX6A1
COX6A2	NDUFS7
COX6A2	NDUFA2
COX6A2	NDUFA10
COX6A2	COX5B
COX6A2	NDUFB5
COX6A2	NDUFS3
COX6A2	NDUFA9
COX6A2	UQCRC2
COX6A2	NDUFB10
COX6A2	NDUFS6
COX6A2	NDUFB9
COX6A2	NDUFC2
COX6A2	NDUFB3
COX6A2	NDUFA3
COX6A2	COX8A
COX6A2	NDUFS1
COX6A2	NDUFA7
COX6A2	NDUFA11
COX6A2	NDUFA1
COX6A2	UQCRHL
COX6A2	NDUFS2
COX6A2	NDUFAB1
COX6A2	NDUFS8
COX6A2	NDUFV1
COX6A2	NDUFV2
COX6A2	NDUFA13
COX6A2	NDUFB6
COX6A2	NDUFA4
COX6A2	NDUFS4
COX6A2	NDUFS5
COX6A2	NDUFB8
COX6A2	NDUFA6
COX6A2	NDUFA8
COX6A2	NDUFA5
COX6A2	NDUFA12
COX6A2	COX6B2
COX6A2	MT-CYB
COX6A2	UQCRH
COX6A2	COX7B
COX6A2	COX4I2
COX6A2	MT-CO1
COX6A2	MT-CO2
COX6A2	UQCR11
COX6A2	COX6C
COX6A2	UQCRFS1
COX6A2	CYC1
COX6A2	COX7A1
COX6A2	MT-CO3
COX6A2	UQCRQ
COX6A2	COX4I1
COX6A2	UQCRB
COX6A2	UQCR10
COX6A2	COX5A
COX6A2	COX7C
COX6A2	COX6B1
COX6B1	NDUFB4
COX6B1	UQCRC1
COX6B1	NDUFB7
COX6B1	COX6A1
COX6B1	NDUFS7
COX6B1	NDUFA2
COX6B1	NDUFA10
COX6B1	COX5B
COX6B1	NDUFB5
COX6B1	NDUFS3
COX6B1	NDUFA9
COX6B1	UQCRC2
COX6B1	NDUFB10
COX6B1	NDUFS6
COX6B1	NDUFB9
COX6B1	NDUFC2
COX6B1	COX6A2
COX6B1	COX7A1
COX6B1	NDUFS4
COX6B1	NDUFB8
COX6B1	NDUFA7
COX6B1	UQCRFS1
COX6B1	CYCS
COX6B1	UQCRH
COX6B1	NDUFS8
COX6B1	CYC1
COX6B1	COX5A
COX6B1	COX8A
COX6B1	NDUFV2
COX6B1	NDUFA12
COX6B1	UQCR10
COX6B1	NDUFA4
COX6B1	NDUFV3
COX6B1	MT-CO1
COX6B1	MT-CYB
COX6B1	MT-CO2
COX6B1	MT-ND4
COX6B1	MT-CO3
COX6B1	MT-ND2
COX6B1	NDUFS2
COX6B1	COX7A2
COX6B1	NDUFA1
COX6B1	NDUFS5
COX6B1	NDUFA8
COX6B1	COX4I2
COX6B1	COX7A2L
COX6B1	UQCRQ
COX6B1	NDUFB6
COX6B1	COX7B2
COX6B1	NDUFA11
COX6B1	NDUFS1
COX6B1	NDUFB3
COX6B1	NDUFA5
COX6B1	NDUFA3
COX6B1	NDUFA13
COX6B1	COX7C
COX6B1	COX6C
COX6B1	UQCRB
COX6B1	NDUFC1
COX6B1	COX4I1
COX6B1	NDUFAB1
COX6B1	UQCRHL
COX6B1	COX6B2
COX6B1	NDUFB1
COX6B1	NDUFV1
COX6B1	NDUFA6
COX6B1	COX7B
COX6B1	UQCR11
COX6B2	COX6A1
COX6B2	COX5B
COX6B2	UQCRC2
COX6B2	COX6A2
COX6B2	UQCRFS1
COX6B2	CYC1
COX6B2	COX5A
COX6B2	UQCR10
COX6B2	MT-CO1
COX6B2	MT-CO2
COX6B2	MT-CO3
COX6B2	COX4I2
COX6B2	UQCRQ
COX6B2	COX7C
COX6B2	COX6C
COX6B2	UQCRB
COX6B2	COX4I1
COX6B2	COX6B1
COX6B2	UQCR11
COX6C	NDUFB4
COX6C	UQCRC1
COX6C	COX6A1
COX6C	NDUFA2
COX6C	COX5B
COX6C	NDUFB5
COX6C	UQCRC2
COX6C	NDUFB10
COX6C	NDUFS6
COX6C	NDUFB9
COX6C	NDUFC2
COX6C	COX6A2
COX6C	COX7A1
COX6C	NDUFS4
COX6C	NDUFB8
COX6C	NDUFA7
COX6C	ATP5PD
COX6C	UQCRFS1
COX6C	CYCS
COX6C	UQCRH
COX6C	CYC1
COX6C	COX5A
COX6C	COX8A
COX6C	NDUFA12
COX6C	UQCR10
COX6C	NDUFA4
COX6C	MT-CO1
COX6C	MT-CYB
COX6C	MT-CO2
COX6C	MT-CO3
COX6C	COX7A2
COX6C	NDUFS5
COX6C	COX4I2
COX6C	COX7A2L
COX6C	UQCRQ
COX6C	COX7B2
COX6C	ATP5PF
COX6C	NDUFB3
COX6C	NDUFA5
COX6C	NDUFA13
COX6C	COX7C
COX6C	NDUFA6
COX6C	COX6B2
COX6C	UQCRHL
COX6C	UQCRB
COX6C	UQCR11
COX6C	COX4I1
COX6C	COX6B1
COX6C	COX7B
COX7A1	NDUFB4
COX7A1	UQCRC1
COX7A1	COX6A1
COX7A1	NDUFA2
COX7A1	COX5B
COX7A1	NDUFA9
COX7A1	UQCRC2
COX7A1	COX6A2
COX7A1	NDUFA5
COX7A1	NDUFB3
COX7A1	NDUFV3
COX7A1	COX4I2
COX7A1	NDUFB6
COX7A1	MT-ND5
COX7A1	COX7A2L
COX7A1	NDUFA1
COX7A1	NDUFB8
COX7A1	COX7A2
COX7A1	COX6C
COX7A1	MT-CYB
COX7A1	COX7B
COX7A1	MT-CO1
COX7A1	UQCRH
COX7A1	MT-CO3
COX7A1	CYC1
COX7A1	MT-CO2
COX7A1	UQCRFS1
COX7A1	UQCRQ
COX7A1	UQCR10
COX7A1	COX4I1
COX7A1	COX5A
COX7A1	COX7C
COX7A1	UQCRB
COX7A1	COX6B1
COX7A1	UQCR11
COX7A2	COX6A1
COX7A2	NDUFA2
COX7A2	COX5B
COX7A2	NDUFB9
COX7A2	COX7A1
COX7A2	ATP5PD
COX7A2	UQCRH
COX7A2	COX5A
COX7A2	COX8A
COX7A2	NDUFA4
COX7A2	MT-CO1
COX7A2	MT-CO2
COX7A2	MT-CO3
COX7A2	ATP5PF
COX7A2	COX7B2
COX7A2	COX7A2L
COX7A2	UQCR11
COX7A2	UQCRQ
COX7A2	COX7B
COX7A2	COX4I1
COX7A2	COX7C
COX7A2	COX6C
COX7A2	COX6B1
COX7A2L	UQCRC1
COX7A2L	COX6A1
COX7A2L	COX5B
COX7A2L	UQCRC2
COX7A2L	COX7A1
COX7A2L	NDUFS4
COX7A2L	UQCRFS1
COX7A2L	UQCRH
COX7A2L	CYC1
COX7A2L	COX5A
COX7A2L	COX8A
COX7A2L	NDUFA4
COX7A2L	MT-CO1
COX7A2L	MT-CO2
COX7A2L	MT-CO3
COX7A2L	COX7A2
COX7A2L	NDUFS5
COX7A2L	COX7B
COX7A2L	UQCRQ
COX7A2L	UQCRB
COX7A2L	COX6B1
COX7A2L	COX6C
COX7A2L	COX4I1
COX7A2L	COX7C
COX7B	NDUFB4
COX7B	UQCRC1
COX7B	NDUFB7
COX7B	COX6A1
COX7B	NDUFS7
COX7B	NDUFA2
COX7B	NDUFA10
COX7B	COX5B
COX7B	NDUFB5
COX7B	NDUFS3
COX7B	UQCRC2
COX7B	NDUFB10
COX7B	NDUFS6
COX7B	NDUFB9
COX7B	NDUFC2
COX7B	COX6A2
COX7B	COX7A1
COX7B	NDUFS4
COX7B	NDUFB8
COX7B	NDUFA7
COX7B	UQCRFS1
COX7B	UQCRH
COX7B	CYC1
COX7B	COX5A
COX7B	COX8A
COX7B	NDUFV2
COX7B	NDUFA12
COX7B	UQCR10
COX7B	NDUFA4
COX7B	NDUFV3
COX7B	MT-CO1
COX7B	MT-CYB
COX7B	MT-CO2
COX7B	MT-CO3
COX7B	NDUFS2
COX7B	COX7A2
COX7B	NDUFA1
COX7B	NDUFS5
COX7B	NDUFA8
COX7B	COX4I2
COX7B	COX7A2L
COX7B	UQCRQ
COX7B	NDUFB6
COX7B	COX7B2
COX7B	NDUFA11
COX7B	NDUFS1
COX7B	NDUFB3
COX7B	NDUFA5
COX7B	NDUFA3
COX7B	NDUFB2
COX7B	NDUFA13
COX7B	COX7C
COX7B	COX6C
COX7B	UQCRB
COX7B	NDUFC1
COX7B	COX4I1
COX7B	NDUFAB1
COX7B	COX6B1
COX7B	UQCR11
COX7B	NDUFA6
COX7B	NDUFB1
COX7B	NDUFV1
COX7B2	COX5B
COX7B2	UQCR10
COX7B2	COX7A2
COX7B2	UQCRQ
COX7B2	COX7B
COX7B2	COX7C
COX7B2	COX6B1
COX7B2	COX4I1
COX7B2	COX6C
COX7C	NDUFB4
COX7C	UQCRC1
COX7C	ATP5F1D
COX7C	NDUFB7
COX7C	COX6A1
COX7C	NDUFS7
COX7C	ATP5F1E
COX7C	NDUFA2
COX7C	NDUFA10
COX7C	COX5B
COX7C	NDUFB5
COX7C	NDUFS3
COX7C	NDUFA9
COX7C	UQCRC2
COX7C	NDUFB10
COX7C	NDUFS6
COX7C	NDUFB9
COX7C	NDUFC2
COX7C	COX6A2
COX7C	ATP5PO
COX7C	COX7A1
COX7C	NDUFS4
COX7C	NDUFB8
COX7C	NDUFA7
COX7C	ATP5PD
COX7C	UQCRFS1
COX7C	UQCRH
COX7C	NDUFS8
COX7C	CYC1
COX7C	COX5A
COX7C	COX8A
COX7C	NDUFV2
COX7C	NDUFA12
COX7C	UQCR10
COX7C	NDUFA4
COX7C	NDUFV3
COX7C	MT-CO1
COX7C	MT-CYB
COX7C	MT-ND5
COX7C	MT-CO2
COX7C	MT-CO3
COX7C	NDUFS2
COX7C	COX7A2
COX7C	NDUFA1
COX7C	NDUFS5
COX7C	NDUFA8
COX7C	COX4I2
COX7C	COX7A2L
COX7C	UQCRQ
COX7C	NDUFB6
COX7C	COX7B2
COX7C	NDUFA11
COX7C	ATP5PF
COX7C	NDUFS1
COX7C	NDUFB3
COX7C	NDUFA5
COX7C	NDUFA3
COX7C	NDUFB2
COX7C	NDUFA13
COX7C	NDUFV1
COX7C	NDUFAB1
COX7C	NDUFB1
COX7C	NDUFC1
COX7C	UQCRHL
COX7C	COX6B2
COX7C	NDUFA6
COX7C	UQCR11
COX7C	COX6B1
COX7C	COX4I1
COX7C	COX6C
COX7C	UQCRB
COX7C	COX7B
COX8A	COX6A1
COX8A	COX5B
COX8A	COX6A2
COX8A	COX5A
COX8A	COX7A2L
COX8A	COX8C
COX8A	MT-CO3
COX8A	MT-CO2
COX8A	COX7A2
COX8A	NDUFA4
COX8A	MT-CO1
COX8A	COX4I1
COX8A	COX7B
COX8A	COX7C
COX8A	COX6C
COX8A	COX6B1
COX8C	COX8A
CSNK1A1L	APC
CSNK1A1L	AXIN1
CSNK1A1L	AXIN2
CSNK1A1L	GSK3B
CSNK1A1L	APC2
CSNK1A1L	CTNNB1
CSNK1E	DVL2
CSNK1E	AXIN1
CSNK1E	AXIN2
CSNK1E	DVL3
CSNK1E	GSK3B
CSNK1E	DVL1
CSNK2A1	DVL2
CSNK2A1	CSNK2A3
CSNK2A1	CTNNB1
CSNK2A1	DVL3
CSNK2A1	DVL1
CSNK2A1	CSNK2A2
CSNK2A1	CSNK2B
CSNK2A2	DVL2
CSNK2A2	CSNK2A1
CSNK2A2	CSNK2A3
CSNK2A2	DVL3
CSNK2A2	DVL1
CSNK2A2	CTNNB1
CSNK2A2	KIF5C
CSNK2A2	CSNK2B
CSNK2A3	DVL2
CSNK2A3	CSNK2A1
CSNK2A3	CSNK2A2
CSNK2A3	DVL3
CSNK2A3	CSNK2B
CSNK2A3	DVL1
CSNK2A3	CTNNB1
CSNK2B	DVL2
CSNK2B	CSNK2A1
CSNK2B	CSNK2A2
CSNK2B	DVL3
CSNK2B	DVL1
CSNK2B	CTNNB1
CSNK2B	CSNK2A3
CTNNB1	DVL2
CTNNB1	CSNK2A1
CTNNB1	WNT3
CTNNB1	NFKB1
CTNNB1	APC
CTNNB1	LRP6
CTNNB1	AXIN1
CTNNB1	CSNK2A2
CTNNB1	PIK3CA
CTNNB1	WNT3A
CTNNB1	FZD1
CTNNB1	WNT1
CTNNB1	LRP5
CTNNB1	AXIN2
CTNNB1	CASP3
CTNNB1	FZD2
CTNNB1	GSK3B
CTNNB1	PSEN1
CTNNB1	DKK1
CTNNB1	CSNK2B
CTNNB1	DVL1
CTNNB1	CSNK1A1L
CTNNB1	RELA
CTNNB1	APC2
CTNNB1	AKT1
CTNNB1	CSNK2A3
CYBB	MAPK1
CYBB	MAPK3
CYBB	NOX4
CYBB	NOX1
CYBB	AGER
CYBB	AKT1
CYC1	NDUFB4
CYC1	UQCRC1
CYC1	ATP5F1D
CYC1	NDUFB7
CYC1	COX6A1
CYC1	NDUFS7
CYC1	NDUFA2
CYC1	NDUFA10
CYC1	COX5B
CYC1	NDUFB5
CYC1	ATP5F1B
CYC1	NDUFS3
CYC1	SDHA
CYC1	NDUFA9
CYC1	UQCRC2
CYC1	NDUFB10
CYC1	NDUFS6
CYC1	NDUFB9
CYC1	NDUFC2
CYC1	COX6A2
CYC1	ATP5PO
CYC1	COX7A1
CYC1	NDUFS4
CYC1	NDUFB8
CYC1	NDUFA7
CYC1	UQCRFS1
CYC1	CYCS
CYC1	UQCRH
CYC1	NDUFS8
CYC1	NDUFA3
CYC1	NDUFB1
CYC1	COX7A2L
CYC1	ATP5PB
CYC1	MT-ND6
CYC1	SDHC
CYC1	NDUFB3
CYC1	NDUFS5
CYC1	COX6B2
CYC1	ATP5MC1
CYC1	NDUFA11
CYC1	COX6C
CYC1	MT-ND4L
CYC1	ATP5F1C
CYC1	NDUFB6
CYC1	COX7B
CYC1	SDHB
CYC1	NDUFAB1
CYC1	UQCRHL
CYC1	MT-ND2
CYC1	MT-ND5
CYC1	ATP5F1A
CYC1	COX4I2
CYC1	COX6B1
CYC1	NDUFA13
CYC1	MT-ND1
CYC1	MT-ND3
CYC1	NDUFA6
CYC1	MT-ND4
CYC1	COX7C
CYC1	NDUFA5
CYC1	NDUFA8
CYC1	MT-CO2
CYC1	NDUFA12
CYC1	UQCR11
CYC1	UQCR10
CYC1	NDUFS2
CYC1	MT-CO3
CYC1	NDUFV1
CYC1	COX4I1
CYC1	UQCRB
CYC1	MT-CO1
CYC1	UQCRQ
CYC1	COX5A
CYC1	NDUFS1
CYC1	NDUFV2
CYC1	MT-CYB
CYCS	UQCRC1
CYCS	PPIF
CYCS	COX6A1
CYCS	COX5B
CYCS	SDHA
CYCS	UQCRC2
CYCS	SLC25A31
CYCS	SLC25A4
CYCS	ITPR1
CYCS	UQCRFS1
CYCS	SDHD
CYCS	SDHB
CYCS	COX6C
CYCS	COX6B1
CYCS	CASP7
CYCS	UQCRH
CYCS	UQCRQ
CYCS	SDHC
CYCS	COX5A
CYCS	INS
CYCS	CASP8
CYCS	COX4I2
CYCS	VDAC3
CYCS	SLC25A6
CYCS	UQCR10
CYCS	COX4I1
CYCS	SLC25A5
CYCS	ITPR3
CYCS	MT-CO3
CYCS	UQCRB
CYCS	MT-CO2
CYCS	VDAC2
CYCS	MT-CO1
CYCS	VDAC1
CYCS	CASP3
CYCS	MT-CYB
CYCS	CYC1
CYCS	APAF1
CYCS	CASP9
DDIT3	XBP1
DDIT3	EIF2S1
DDIT3	ATF4
DDIT3	ATF6
DKK1	DKK4
DKK1	WNT6
DKK1	LRP6
DKK1	WNT5A
DKK1	WNT2
DKK1	WNT3A
DKK1	DKK2
DKK1	FZD1
DKK1	WNT4
DKK1	WNT1
DKK1	LRP5
DKK1	WNT2B
DKK1	CTNNB1
DKK2	DKK4
DKK2	WNT6
DKK2	LRP6
DKK2	WNT3A
DKK2	DKK1
DKK2	WNT2B
DKK2	LRP5
DKK4	WNT3A
DKK4	DKK2
DKK4	DKK1
DKK4	WNT2B
DKK4	WNT6
DKK4	LRP5
DKK4	LRP6
DVL1	DVL2
DVL1	CSNK2A1
DVL1	FZD3
DVL1	APC
DVL1	LRP6
DVL1	AXIN1
DVL1	CSNK2A2
DVL1	WNT5A
DVL1	WNT3A
DVL1	FZD7
DVL1	GNAQ
DVL1	FZD1
DVL1	WNT1
DVL1	LRP5
DVL1	AXIN2
DVL1	DVL3
DVL1	FZD2
DVL1	GSK3B
DVL1	WNT11
DVL1	FZD6
DVL1	FZD5
DVL1	FRAT2
DVL1	FRAT1
DVL1	CSNK2B
DVL1	CSNK2A3
DVL1	APC2
DVL1	FZD4
DVL1	CSNK1E
DVL1	CTNNB1
DVL2	FRAT2
DVL2	CSNK2A3
DVL2	APC2
DVL2	GNAQ
DVL2	WNT3A
DVL2	CSNK2A2
DVL2	FRAT1
DVL2	FZD9
DVL2	FZD1
DVL2	CTNNB1
DVL2	FZD6
DVL2	FZD8
DVL2	CSNK2B
DVL2	CSNK2A1
DVL2	FZD2
DVL2	FZD5
DVL2	FZD7
DVL2	APC
DVL2	CSNK1E
DVL2	AXIN2
DVL2	GSK3B
DVL2	WNT5A
DVL2	FZD4
DVL2	DVL3
DVL2	DVL1
DVL2	LRP6
DVL2	AXIN1
DVL3	DVL2
DVL3	CSNK2A1
DVL3	APC
DVL3	LRP6
DVL3	AXIN1
DVL3	CSNK2A2
DVL3	WNT5A
DVL3	FZD7
DVL3	GNAQ
DVL3	AXIN2
DVL3	FZD5
DVL3	CSNK2A3
DVL3	APC2
DVL3	CSNK2B
DVL3	FRAT1
DVL3	FZD6
DVL3	FRAT2
DVL3	FZD8
DVL3	CSNK1E
DVL3	FZD4
DVL3	GSK3B
DVL3	DVL1
EIF2AK2	IRS4
EIF2AK2	ATF6
EIF2AK2	IRS2
EIF2AK2	FADD
EIF2AK2	IRS1
EIF2AK2	IKBKB
EIF2AK2	CHUK
EIF2AK2	EIF2S1
EIF2AK3	XBP1
EIF2AK3	EIF2S1
EIF2AK3	PSEN2
EIF2AK3	IKBKB
EIF2AK3	CHUK
EIF2AK3	PSEN1
EIF2AK3	ATF6
EIF2AK3	ATF4
EIF2S1	EIF2AK2
EIF2S1	ATF6
EIF2S1	DDIT3
EIF2S1	ATF4
EIF2S1	EIF2AK3
EIF2S1	PSMD14
ERN1	XBP1
ERN1	TRAF2
ERN1	PSEN1
ERN1	MAP3K5
ERN1	PSEN2
ERN1	ATF6
ERN1	TNF
FADD	TNFRSF1A
FADD	EIF2AK2
FADD	TRAF2
FADD	BID
FADD	CASP3
FADD	TNF
FADD	CASP8
FADD	FAS
FAS	TNFRSF1A
FAS	FADD
FAS	CASP3
FAS	CASP8
FAS	TNF
FRAT1	DVL2
FRAT1	AXIN1
FRAT1	DVL3
FRAT1	GSK3B
FRAT1	FRAT2
FRAT1	DVL1
FRAT2	DVL2
FRAT2	DVL3
FRAT2	GSK3B
FRAT2	DVL1
FRAT2	FRAT1
FZD1	DVL2
FZD1	WNT16
FZD1	WNT3
FZD1	WNT6
FZD1	WNT10A
FZD1	LRP6
FZD1	AXIN1
FZD1	WNT5A
FZD1	WNT2
FZD1	WNT3A
FZD1	WNT7A
FZD1	GNAQ
FZD1	DKK1
FZD1	WNT5B
FZD1	CTNNB1
FZD1	WNT2B
FZD1	WNT4
FZD1	WNT10B
FZD1	WNT7B
FZD1	DVL1
FZD1	WNT11
FZD1	WNT1
FZD1	LRP5
FZD10	WNT2
FZD10	WNT3A
FZD10	WNT2B
FZD10	GNAQ
FZD10	LRP6
FZD10	LRP5
FZD10	WNT11
FZD10	WNT7B
FZD10	WNT7A
FZD10	WNT1
FZD2	DVL2
FZD2	WNT16
FZD2	WNT6
FZD2	LRP6
FZD2	WNT5A
FZD2	WNT2
FZD2	WNT3A
FZD2	WNT7A
FZD2	GNAQ
FZD2	WNT4
FZD2	WNT1
FZD2	LRP5
FZD2	WNT8B
FZD2	CTNNB1
FZD2	DVL1
FZD2	WNT7B
FZD2	WNT5B
FZD2	WNT11
FZD3	WNT6
FZD3	LRP6
FZD3	GNAQ
FZD3	WNT2
FZD3	WNT2B
FZD3	LRP5
FZD3	WNT7A
FZD3	WNT7B
FZD3	WNT3A
FZD3	DVL1
FZD3	WNT1
FZD3	WNT5B
FZD3	WNT4
FZD3	WNT11
FZD3	WNT5A
FZD4	DVL2
FZD4	WNT16
FZD4	WNT6
FZD4	LRP6
FZD4	WNT5A
FZD4	WNT2
FZD4	WNT3A
FZD4	WNT7A
FZD4	GNAQ
FZD4	WNT9B
FZD4	WNT4
FZD4	WNT1
FZD4	LRP5
FZD4	DVL3
FZD4	WNT11
FZD4	WNT7B
FZD4	WNT2B
FZD4	DVL1
FZD4	WNT5B
FZD4	WNT8A
FZD5	DVL2
FZD5	WNT16
FZD5	WNT3
FZD5	WNT6
FZD5	WNT10A
FZD5	LRP6
FZD5	WNT5A
FZD5	WNT2
FZD5	WNT3A
FZD5	WNT7A
FZD5	GNAQ
FZD5	WNT9B
FZD5	WNT4
FZD5	WNT1
FZD5	LRP5
FZD5	WNT10B
FZD5	DVL3
FZD5	WNT11
FZD5	WNT7B
FZD5	WNT2B
FZD5	WNT5B
FZD5	WNT8A
FZD5	DVL1
FZD6	DVL2
FZD6	WNT16
FZD6	WNT3
FZD6	WNT6
FZD6	WNT10A
FZD6	LRP6
FZD6	WNT5A
FZD6	WNT2
FZD6	WNT3A
FZD6	WNT7A
FZD6	GNAQ
FZD6	WNT4
FZD6	WNT1
FZD6	LRP5
FZD6	DVL3
FZD6	WNT11
FZD6	WNT7B
FZD6	DVL1
FZD6	WNT5B
FZD7	DVL2
FZD7	WNT3
FZD7	WNT6
FZD7	WNT10A
FZD7	LRP6
FZD7	WNT5A
FZD7	WNT2
FZD7	WNT3A
FZD7	WNT7A
FZD7	GNAQ
FZD7	WNT2B
FZD7	WNT4
FZD7	LRP5
FZD7	WNT10B
FZD7	WNT5B
FZD7	DVL3
FZD7	WNT7B
FZD7	WNT1
FZD7	DVL1
FZD7	WNT11
FZD8	DVL2
FZD8	WNT3
FZD8	WNT6
FZD8	WNT10A
FZD8	LRP6
FZD8	WNT5A
FZD8	WNT2
FZD8	WNT3A
FZD8	GNAQ
FZD8	WNT4
FZD8	WNT1
FZD8	LRP5
FZD8	WNT10B
FZD8	DVL3
FZD8	WNT11
FZD8	WNT7B
FZD8	WNT2B
FZD8	WNT8A
FZD8	WNT5B
FZD9	DVL2
FZD9	WNT6
FZD9	LRP6
FZD9	WNT5A
FZD9	WNT2
FZD9	WNT3A
FZD9	WNT7A
FZD9	GNAQ
FZD9	WNT4
FZD9	WNT1
FZD9	LRP5
FZD9	WNT11
FZD9	WNT7B
FZD9	WNT2B
FZD9	WNT5B
GAPDH	TRAF2
GAPDH	APP
GAPDH	VDAC1
GAPDH	AKT1
GNAQ	DVL2
GNAQ	FZD10
GNAQ	FZD3
GNAQ	CHRM3
GNAQ	KRAS
GNAQ	PLCB2
GNAQ	PIK3CA
GNAQ	FZD7
GNAQ	DVL3
GNAQ	CHRM5
GNAQ	FZD2
GNAQ	FZD8
GNAQ	FZD5
GNAQ	FZD9
GNAQ	FZD4
GNAQ	DVL1
GNAQ	FZD1
GNAQ	FZD6
GNAQ	CHRM1
GNAQ	HRAS
GNAQ	PLCB4
GNAQ	NRAS
GNAQ	GRM5
GNAQ	PLCB1
GNAQ	PLCB3
GPR83	IRS4
GPR83	IRS2
GPR83	CHUK
GPR83	IRS1
GPR83	IKBKB
GRIN1	GRIN2D
GRIN1	CALM3
GRIN1	GRIN2C
GRIN1	CALML6
GRIN1	CALML3
GRIN1	GRIN2A
GRIN1	NOS1
GRIN1	CALML5
GRIN1	CALML4
GRIN1	GRIN2B
GRIN2A	GRIN2D
GRIN2A	CALM3
GRIN2A	GRIN2C
GRIN2A	NOS1
GRIN2A	GRIN1
GRIN2A	GRIN2B
GRIN2B	GRIN2D
GRIN2B	CALM3
GRIN2B	GRIN2C
GRIN2B	CALML6
GRIN2B	CALML3
GRIN2B	GRIN2A
GRIN2B	GRIN1
GRIN2B	CALML5
GRIN2B	CALML4
GRIN2B	NOS1
GRIN2C	GRIN2D
GRIN2C	NOS1
GRIN2C	GRIN2A
GRIN2C	GRIN2B
GRIN2C	GRIN1
GRIN2D	NOS1
GRIN2D	GRIN2B
GRIN2D	GRIN2A
GRIN2D	GRIN2C
GRIN2D	GRIN1
GRM5	CHRM3
GRM5	GNAQ
GRM5	CHRM5
GRM5	CHRM1
GSK3B	DVL2
GSK3B	PPP3R1
GSK3B	APC
GSK3B	KLC4
GSK3B	LRP6
GSK3B	AXIN1
GSK3B	MAP2K2
GSK3B	WNT3A
GSK3B	ARAF
GSK3B	WNT1
GSK3B	LRP5
GSK3B	MAP2K1
GSK3B	AXIN2
GSK3B	KIF5B
GSK3B	DVL3
GSK3B	PPP3R2
GSK3B	KIF5A
GSK3B	KIF5C
GSK3B	RAF1
GSK3B	BRAF
GSK3B	ATF4
GSK3B	KLC3
GSK3B	KLC1
GSK3B	KLC2
GSK3B	CSNK1A1L
GSK3B	PPP3CB
GSK3B	PPP3CA
GSK3B	AKT3
GSK3B	APC2
GSK3B	PPP3CC
GSK3B	AKT2
GSK3B	FRAT2
GSK3B	CSNK1E
GSK3B	PSEN1
GSK3B	AKT1
GSK3B	MAPT
GSK3B	FRAT1
GSK3B	DVL1
GSK3B	CTNNB1
HRAS	MAPK1
HRAS	PIK3R2
HRAS	KRAS
HRAS	PIK3R3
HRAS	MAP2K2
HRAS	MAPK3
HRAS	PIK3CA
HRAS	GNAQ
HRAS	ARAF
HRAS	CALM3
HRAS	MAP2K1
HRAS	CALML6
HRAS	CALML3
HRAS	NRAS
HRAS	AGER
HRAS	PIK3CD
HRAS	CALML5
HRAS	MAPK8
HRAS	MAPK9
HRAS	RAF1
HRAS	NOS1
HRAS	CALML4
HRAS	PIK3CB
HRAS	PIK3R1
HRAS	BRAF
IDE	MME
IDE	APP
IDE	INS
IKBKB	TNFRSF1A
IKBKB	NFKB1
IKBKB	EIF2AK2
IKBKB	GPR83
IKBKB	TRAF2
IKBKB	IRS1
IKBKB	EIF2AK3
IKBKB	CHUK
IKBKB	IRS4
IKBKB	IRS2
IKBKB	AKT2
IKBKB	RELA
IKBKB	TNF
IKBKB	AKT3
IKBKB	AKT1
IL1A	TNFRSF1A
IL1A	NFKB1
IL1A	CAPN2
IL1A	CAPN1
IL1A	IL6
IL1A	TNF
IL1A	IL1B
IL1B	TNFRSF1A
IL1B	NFKB1
IL1B	IL1A
IL1B	CASP8
IL1B	PTGS2
IL1B	RELA
IL1B	IL6
IL1B	TNF
IL6	TNFRSF1A
IL6	MAPK1
IL6	NFKB1
IL6	MAPK3
IL6	IL1A
IL6	IL1B
IL6	PTGS2
IL6	MAPK8
IL6	INS
IL6	RELA
IL6	TNF
INS	APOE
INS	IDE
INS	CACNA1C
INS	CACNA1D
INS	INSR
INS	IRS1
INS	CYCS
INS	IRS4
INS	IRS2
INS	TNF
INS	IL6
INS	AKT1
INSR	PIK3CA
INSR	PIK3CD
INSR	PIK3CB
INSR	IRS4
INSR	PIK3R1
INSR	IRS1
INSR	IRS2
INSR	INS
IRS1	PIK3R2
IRS1	EIF2AK2
IRS1	GPR83
IRS1	PIK3R3
IRS1	PIK3CA
IRS1	INSR
IRS1	BECN1
IRS1	MAPK9
IRS1	PIK3CD
IRS1	CHUK
IRS1	AKT1
IRS1	IRS4
IRS1	IKBKB
IRS1	MAPK8
